InterZone,InterZone_Name,CPP,Typology_Group,Typology_Name,Indicator,Type,Year,value,IndicatorFullName,High is Positive,Change,OverallZScore,CPPChangeScore,Strategic Area
S02001753,Dunfermline Abbeyview North,Fife,27,"Other Urban, Dep - Child, HH Inc 0-20%",Emergency Admissions,Raw data,2021/22,24236.9838420107,"Emergency Admissions, per 100,000",No,0.08645214749344077,0.3434990715461455,0.8615959995555998,Dunfermline
S02001754,Dunfermline Abbeyview South,Fife,29,"Other Urban, Dep - Child, HH Inc 40-60%",Emergency Admissions,Raw data,2021/22,23800,"Emergency Admissions, per 100,000",No,-0.07347916666666876,-0.4052690784508795,0.09322106133837264,Dunfermline
S02001755,Dunfermline Duloch South,Fife,31,"Other Urban, Dep - Child, HH Inc 80-100%",Emergency Admissions,Raw data,2021/22,12286.6894197952,"Emergency Admissions, per 100,000",No,-0.3822525597269615,-1.8508876773114022,-1.3902516285584159,Dunfermline
S02001756,Dunfermline Masterton,Fife,31,"Other Urban, Dep - Child, HH Inc 80-100%",Emergency Admissions,Raw data,2021/22,14682.5396825396,"Emergency Admissions, per 100,000",No,-0.3703703703703647,-1.7952575151434955,-1.3331647687354529,Dunfermline
S02001757,Dunfermline Pitcorthie East,Fife,37,"Other Urban, Dep - Adult, HH Inc 70-100%",Emergency Admissions,Raw data,2021/22,18193.2245922208,"Emergency Admissions, per 100,000",No,-0.09389641535504922,-0.5008587733690555,-0.004871687301174726,Dunfermline
S02001758,Dunfermline Pitcorthie West,Fife,25,"Other Urban, Dep - OP, HH Inc 50-70%",Emergency Admissions,Raw data,2021/22,21004.5662100456,"Emergency Admissions, per 100,000",No,-0.4107120819449619,-1.984129775101195,-1.526982723033485,Dunfermline
S02001759,Rosyth North,Fife,40,"Other Urban, Dep - Average, HH Inc 30-40%",Emergency Admissions,Raw data,2021/22,29623.2876712328,"Emergency Admissions, per 100,000",No,-0.34382004981319736,-1.6709539382622602,-0.977201566474649,South West Fife
S02001760,Rosyth East,Fife,38,"Other Urban, Dep - Average, HH Inc 0-20%",Emergency Admissions,Raw data,2021/22,22964.1693811074,"Emergency Admissions, per 100,000",No,-0.08140361267396856,-0.442369835158831,-0.02474536476552858,South West Fife
S02001761,Rosyth Central,Fife,38,"Other Urban, Dep - Average, HH Inc 0-20%",Emergency Admissions,Raw data,2021/22,29258.2417582417,"Emergency Admissions, per 100,000",No,0.04367346938775407,0.14321739542331782,0.42922940830923106,South West Fife
S02001762,Rosyth South,Fife,34,"Other Urban, Dep -Student, HH Inc 70-100%",Emergency Admissions,Raw data,2021/22,15482.233502538,"Emergency Admissions, per 100,000",No,0.48392554991540004,2.2043943300354645,2.027150746565275,South West Fife
S02001763,North Queensferry and Inverkeithing West,Fife,36,"Other Urban, Dep - Adult, HH Inc 40-70%",Emergency Admissions,Raw data,2021/22,21461.897356143,"Emergency Admissions, per 100,000",No,0.23496365886946002,1.038801865812936,1.1235286270784317,South West Fife
S02001764,Inverkeithing East,Fife,41,"Other Urban, Dep - Average, HH Inc 40-50%",Emergency Admissions,Raw data,2021/22,28091.8727915194,"Emergency Admissions, per 100,000",No,-0.6312439768711842,-3.0166183771390327,-2.0204239531147157,South West Fife
S02001765,Dalgety Bay West and Hillend,Fife,49,"Accessible Small Town, Dep - Student & Adult, HH Inc 60-100%",Emergency Admissions,Raw data,2021/22,19942.1965317919,"Emergency Admissions, per 100,000",No,-0.5173410404624321,-2.4833463820835298,-1.6070064120563567,South West Fife
S02001766,Dalgety Bay Central,Fife,46,"Accessible Small Town, Dep - OP, HH Inc 50-100%",Emergency Admissions,Raw data,2021/22,19547.7753464624,"Emergency Admissions, per 100,000",No,-0.10476459377426472,-0.5517415282037138,-0.10953544716109669,South West Fife
S02001767,Dalgety Bay East,Fife,45,"Accessible Small Town, Dep - OP, HH Inc 0-50%",Emergency Admissions,Raw data,2021/22,18493.1506849315,"Emergency Admissions, per 100,000",No,-0.007688006709534623,-0.09724731682173123,0.24280984949233267,South West Fife
S02001768,Crossgates and Halbeath,Fife,43,"Other Urban, Dep - Average, HH Inc 60-80%",Emergency Admissions,Raw data,2021/22,23994.9748743718,"Emergency Admissions, per 100,000",No,0.05797506048762391,0.2101747387434818,0.7247805167115355,Dunfermline
S02001769,Hill of Beath and Kingseat,Fife,29,"Other Urban, Dep - Child, HH Inc 40-60%",Emergency Admissions,Raw data,2021/22,21172.638436482,"Emergency Admissions, per 100,000",No,0.22913703720695566,1.0115227257278472,1.4621927742281802,Cowdenbeath
S02001770,Cowdenbeath South,Fife,38,"Other Urban, Dep - Average, HH Inc 0-20%",Emergency Admissions,Raw data,2021/22,24478.4422809457,"Emergency Admissions, per 100,000",No,0.05984072003756069,0.218909403728051,0.3751839117224075,Cowdenbeath
S02001771,Cowdenbeath North,Fife,41,"Other Urban, Dep - Average, HH Inc 40-50%",Emergency Admissions,Raw data,2021/22,29883.843717001,"Emergency Admissions, per 100,000",No,-0.21537900477906424,-1.069617269587027,-1.3919323788979643,Cowdenbeath
S02001772,Kelty West,Fife,47,"Accessible Small Town, Dep - Child, HH Inc 0-100%",Emergency Admissions,Raw data,2021/22,24536.0824742268,"Emergency Admissions, per 100,000",No,-0.1252755065766129,-0.6477697407799546,-0.8134005908092894,Cowdenbeath
S02001773,Kelty East,Fife,50,"Accessible Small Town, Dep - Average, HH Inc 0 -50%",Emergency Admissions,Raw data,2021/22,20200.7528230865,"Emergency Admissions, per 100,000",No,0.0248413565258222,0.05504900649826148,0.1504618447842702,Cowdenbeath
S02001774,Lochore and Crosshill,Fife,50,"Accessible Small Town, Dep - Average, HH Inc 0 -50%",Emergency Admissions,Raw data,2021/22,29618.320610687,"Emergency Admissions, per 100,000",No,0.08294076825733787,0.3270594584012014,0.5235034827505469,Cowdenbeath
S02001775,Ballingry,Fife,47,"Accessible Small Town, Dep - Child, HH Inc 0-100%",Emergency Admissions,Raw data,2021/22,28992.6289926289,"Emergency Admissions, per 100,000",No,-0.0401741454373008,-0.24934127117631433,-0.26698626050122487,Cowdenbeath
S02001776,Cardenden,Fife,50,"Accessible Small Town, Dep - Average, HH Inc 0 -50%",Emergency Admissions,Raw data,2021/22,32742.0546932742,"Emergency Admissions, per 100,000",No,-0.1662187678735132,-0.8394583427096158,-1.076286923091926,Cowdenbeath
S02001777,Lochgelly East,Fife,41,"Other Urban, Dep - Average, HH Inc 40-50%",Emergency Admissions,Raw data,2021/22,18314.606741573,"Emergency Admissions, per 100,000",No,0.2401618512573559,1.0631388189484354,1.5329803186983424,Cowdenbeath
S02001778,Lochgelly West and Lumphinnans,Fife,38,"Other Urban, Dep - Average, HH Inc 0-20%",Emergency Admissions,Raw data,2021/22,30363.6363636363,"Emergency Admissions, per 100,000",No,-0.0757977122215534,-0.41612407001355,-0.49571617888334274,Cowdenbeath
S02001779,Aberdour and Auchtertool,Fife,60,"Accessible Rural, Dep - not OP or Child, HH Inc 60-80%",Emergency Admissions,Raw data,2021/22,19388.9541715628,"Emergency Admissions, per 100,000",No,0.049941245593421724,0.17256193760231098,0.4519786780695153,South West Fife
S02001780,Burntisland West,Fife,47,"Accessible Small Town, Dep - Child, HH Inc 0-100%",Emergency Admissions,Raw data,2021/22,24375,"Emergency Admissions, per 100,000",No,0.0939858490566009,0.3787704367050026,0.8288198941919884,Kirkcaldy
S02001781,Burntisland East,Fife,45,"Accessible Small Town, Dep - OP, HH Inc 0-50%",Emergency Admissions,Raw data,2021/22,20266.2721893491,"Emergency Admissions, per 100,000",No,-0.2530222052554598,-1.2458556112069827,-0.8094730791345691,Kirkcaldy
S02001782,Kinghorn,Fife,54,"Accessible Rural, Dep -OP, HH Inc 0-40%",Emergency Admissions,Raw data,2021/22,24199.7439180537,"Emergency Admissions, per 100,000",No,-0.05359429303090946,-0.31217186279074705,0.13206514518817025,Kirkcaldy
S02001783,Kirkcaldy Linktown & Seafield,Fife,29,"Other Urban, Dep - Child, HH Inc 40-60%",Emergency Admissions,Raw data,2021/22,18993.7106918239,"Emergency Admissions, per 100,000",No,0.3347011719421239,1.505754029252043,1.9652840688844295,Kirkcaldy
S02001784,Kirkcaldy Central,Fife,38,"Other Urban, Dep - Average, HH Inc 0-20%",Emergency Admissions,Raw data,2021/22,30677.7645659928,"Emergency Admissions, per 100,000",No,-0.16041979010494511,-0.8123086261050385,-0.3722789443905788,Kirkcaldy
S02001785,Kirkcaldy Bennochy East,Fife,23,"Other Urban, Dep - OP, HH Inc 0-30%",Emergency Admissions,Raw data,2021/22,30788.1773399014,"Emergency Admissions, per 100,000",No,-0.15968801313628966,-0.8088825848078224,-0.36882408202962524,Kirkcaldy
S02001786,Kirkcaldy Bennochy West,Fife,41,"Other Urban, Dep - Average, HH Inc 40-50%",Emergency Admissions,Raw data,2021/22,28482.0031298904,"Emergency Admissions, per 100,000",No,-0.19726743695707394,-0.9848223361943029,-0.5462439004523003,Kirkcaldy
S02001787,Kirkcaldy Raith,Fife,26,"Other Urban, Dep - OP, HH Inc 70-100%",Emergency Admissions,Raw data,2021/22,14200.2989536621,"Emergency Admissions, per 100,000",No,0.27667227204783673,1.2340737004284497,1.6913182696318654,Kirkcaldy
S02001788,Kirkcaldy Newliston and Redcraigs,Fife,24,"Other Urban, Dep - OP, HH Inc 30-50%",Emergency Admissions,Raw data,2021/22,26266.6666666666,"Emergency Admissions, per 100,000",No,-0.5443827160493817,-2.6099503902378642,-2.185043102962481,Kirkcaldy
S02001789,Kirkcaldy Templehall West,Fife,27,"Other Urban, Dep - Child, HH Inc 0-20%",Emergency Admissions,Raw data,2021/22,29122.8070175438,"Emergency Admissions, per 100,000",No,-0.04388243335611852,-0.2667027735138098,0.17791673642770692,Kirkcaldy
S02001790,Kirkcaldy Templehall East,Fife,28,"Other Urban, Dep - Child, HH Inc 20-40%",Emergency Admissions,Raw data,2021/22,29885.0574712643,"Emergency Admissions, per 100,000",No,0.023541705083288234,0.048964284370030225,0.496239296567885,Kirkcaldy
S02001791,Kirkcaldy Dunnikier,Fife,26,"Other Urban, Dep - OP, HH Inc 70-100%",Emergency Admissions,Raw data,2021/22,18152.1739130434,"Emergency Admissions, per 100,000",No,-0.30313501144164623,-1.480474287207016,-1.0460654499118585,Kirkcaldy
S02001792,Kirkcaldy Chapel,Fife,30,"Other Urban, Dep - Child, HH Inc 60-80%",Emergency Admissions,Raw data,2021/22,26315.7894736842,"Emergency Admissions, per 100,000",No,-0.15087719298245994,-0.7676319920693987,-0.3272264748043986,Kirkcaldy
S02001793,Kirkcaldy Hayfield and Smeaton,Fife,28,"Other Urban, Dep - Child, HH Inc 20-40%",Emergency Admissions,Raw data,2021/22,28643.216080402,"Emergency Admissions, per 100,000",No,-0.1710593785252803,-0.8621211658197355,-0.4225105246997967,Kirkcaldy
S02001794,Kirkcaldy Pathhead,Fife,23,"Other Urban, Dep - OP, HH Inc 0-30%",Emergency Admissions,Raw data,2021/22,23684.2105263157,"Emergency Admissions, per 100,000",No,0.10485829959514448,0.429673192793966,0.8801508621588534,Kirkcaldy
S02001795,Kirkcaldy Gallatown and Sinclairtown,Fife,27,"Other Urban, Dep - Child, HH Inc 0-20%",Emergency Admissions,Raw data,2021/22,30479.8962386511,"Emergency Admissions, per 100,000",No,-0.03687318254772065,-0.2338867875498911,0.21100878200125142,Kirkcaldy
S02001796,Dysart,Fife,38,"Other Urban, Dep - Average, HH Inc 0-20%",Emergency Admissions,Raw data,2021/22,27678.5714285714,"Emergency Admissions, per 100,000",No,-0.14619851007887918,-0.7457272840356128,-0.3051374966665414,Kirkcaldy
S02001797,Wemyss,Fife,59,"Accessible Rural, Dep - not OP or Child, HH Inc 0-60%",Emergency Admissions,Raw data,2021/22,28820.3753351206,"Emergency Admissions, per 100,000",No,-0.4276760003971827,-2.063551631307876,-1.1251585933649308,Levenmouth
S02001798,Thornton and Kinglassie,Fife,57,"Accessible Rural, Dep -Child, HH Inc 0-90%",Emergency Admissions,Raw data,2021/22,22609.819121447,"Emergency Admissions, per 100,000",No,0.051304211187930604,0.1789430846095089,0.7775829415968273,Glenrothes
S02001799,Leslie and Newcastle,Fife,40,"Other Urban, Dep - Average, HH Inc 30-40%",Emergency Admissions,Raw data,2021/22,18004.3383947939,"Emergency Admissions, per 100,000",No,0.20621756690356075,0.9042181026894579,1.2818048170769465,Glenrothes
S02001800,Glenrothes Macedonia and Tanshall,Fife,27,"Other Urban, Dep - Child, HH Inc 0-20%",Emergency Admissions,Raw data,2021/22,28129.829984544,"Emergency Admissions, per 100,000",No,-0.5266825909793436,-2.5270817539547887,-1.1036853844635517,Glenrothes
S02001801,Glenrothes South Parks,Fife,24,"Other Urban, Dep - OP, HH Inc 30-50%",Emergency Admissions,Raw data,2021/22,35932.2033898305,"Emergency Admissions, per 100,000",No,-0.4055832502492569,-1.960117555601801,-0.7095235226908455,Glenrothes
S02001802,Glenrothes Caskieberran and Rimbleton,Fife,39,"Other Urban, Dep - Average, HH Inc 20-30%",Emergency Admissions,Raw data,2021/22,27638.1909547738,"Emergency Admissions, per 100,000",No,-0.17351463198344752,-0.8736161979171095,0.04582822475219292,Glenrothes
S02001803,Glenrothes Auchmuty,Fife,27,"Other Urban, Dep - Child, HH Inc 0-20%",Emergency Admissions,Raw data,2021/22,28754.5787545787,"Emergency Admissions, per 100,000",No,-0.3670209571848948,-1.7795761963996928,-0.5840085104964203,Glenrothes
S02001804,Glenrothes Stenton and Finglassie,Fife,36,"Other Urban, Dep - Adult, HH Inc 40-70%",Emergency Admissions,Raw data,2021/22,17355.3719008264,"Emergency Admissions, per 100,000",No,0.0041322314049565545,-0.04190719864667889,0.624044571671234,Glenrothes
S02001805,Glenrothes Pitteuchar,Fife,33,"Other Urban, Dep -Student, HH Inc 30-70%",Emergency Admissions,Raw data,2021/22,24287.1189773844,"Emergency Admissions, per 100,000",No,-0.2473384561224612,-1.2192453732700768,-0.19445826888505163,Glenrothes
S02001806,Glenrothes Woodside,Fife,39,"Other Urban, Dep - Average, HH Inc 20-30%",Emergency Admissions,Raw data,2021/22,23863.6363636363,"Emergency Admissions, per 100,000",No,0.16411351079859515,0.7070948791190899,1.1447618485317628,Glenrothes
S02001807,Glenrothes Balgeddie and Town Park,Fife,26,"Other Urban, Dep - OP, HH Inc 70-100%",Emergency Admissions,Raw data,2021/22,22054.054054054,"Emergency Admissions, per 100,000",No,-0.5162162162162172,-2.4780801678068998,-1.0696187600065301,Glenrothes
S02001808,Glenrothes Collydean,Fife,27,"Other Urban, Dep - Child, HH Inc 0-20%",Emergency Admissions,Raw data,2021/22,25519.2878338278,"Emergency Admissions, per 100,000",No,-0.7863501483679565,-3.7427961222208466,-1.9488679201009067,Glenrothes
S02001809,Glenrothes Cadham and Pitcoudie,Fife,38,"Other Urban, Dep - Average, HH Inc 0-20%",Emergency Admissions,Raw data,2021/22,34063.2603406326,"Emergency Admissions, per 100,000",No,-0.14612852440246238,-0.7453996243416242,0.1349662752630398,Glenrothes
S02001810,Glenrothes Balfarg Pitcairn and Coul,Fife,35,"Other Urban, Dep - Adult, HH Inc 0-40%",Emergency Admissions,Raw data,2021/22,24798.7117552334,"Emergency Admissions, per 100,000",No,0.24112212899398366,1.0676346576033862,1.3954144130910722,Glenrothes
S02001811,Markinch and Star,Fife,43,"Other Urban, Dep - Average, HH Inc 60-80%",Emergency Admissions,Raw data,2021/22,25146.7710371819,"Emergency Admissions, per 100,000",No,-0.12437861304181208,-0.6435706549641225,0.20575927466023086,Glenrothes
S02001812,Windygates and Coaltown,Fife,36,"Other Urban, Dep - Adult, HH Inc 40-70%",Emergency Admissions,Raw data,2021/22,26092.5449871465,"Emergency Admissions, per 100,000",No,-0.40188128067305384,-1.942785634548843,-0.998434909998089,Levenmouth
S02001813,"Buckhaven, Denbeath and Muiredge",Fife,39,"Other Urban, Dep - Average, HH Inc 20-30%",Emergency Admissions,Raw data,2021/22,30721.8309859154,"Emergency Admissions, per 100,000",No,-0.516271013175827,-2.478336716802873,-1.560406057470549,Levenmouth
S02001814,Methil Methilhill,Fife,27,"Other Urban, Dep - Child, HH Inc 0-20%",Emergency Admissions,Raw data,2021/22,30246.9135802469,"Emergency Admissions, per 100,000",No,-0.13840704276709848,-0.7092491084172732,0.29595503712284044,Levenmouth
S02001815,Methil West,Fife,27,"Other Urban, Dep - Child, HH Inc 0-20%",Emergency Admissions,Raw data,2021/22,33589.2514395393,"Emergency Admissions, per 100,000",No,-0.3002290879821683,-1.4668693034412479,-0.4990404440812836,Levenmouth
S02001816,Methil East,Fife,28,"Other Urban, Dep - Child, HH Inc 20-40%",Emergency Admissions,Raw data,2021/22,30911.9010819165,"Emergency Admissions, per 100,000",No,-0.07218901654759424,-0.3992288397212035,0.6212693757767414,Levenmouth
S02001817,Leven East,Fife,23,"Other Urban, Dep - OP, HH Inc 0-30%",Emergency Admissions,Raw data,2021/22,33483.6527621195,"Emergency Admissions, per 100,000",No,-0.21104426345235971,-1.049322830934051,-0.0608953668827552,Levenmouth
S02001818,Leven West,Fife,28,"Other Urban, Dep - Child, HH Inc 20-40%",Emergency Admissions,Raw data,2021/22,24886.191198786,"Emergency Admissions, per 100,000",No,-0.0840575711592404,-0.4547951665932772,0.5629618239710349,Levenmouth
S02001819,Leven North,Fife,41,"Other Urban, Dep - Average, HH Inc 40-50%",Emergency Admissions,Raw data,2021/22,20000,"Emergency Admissions, per 100,000",No,-0.15686274509804177,-0.7956552144622828,0.20528630323032154,Levenmouth
S02001820,Largo,Fife,55,"Accessible Rural, Dep -OP, HH Inc 40-70%",Emergency Admissions,Raw data,2021/22,17959.1836734693,"Emergency Admissions, per 100,000",No,0.20158600583090447,0.8825340101514622,1.9662647709850796,Levenmouth
S02001821,Kennoway and Bonnybank,Fife,38,"Other Urban, Dep - Average, HH Inc 0-20%",Emergency Admissions,Raw data,2021/22,23076.923076923,"Emergency Admissions, per 100,000",No,-0.078106508875738,-0.42693341906787247,0.5921980607115905,Levenmouth
S02001822,Kettle and Ladybank,Fife,55,"Accessible Rural, Dep -OP, HH Inc 40-70%",Emergency Admissions,Raw data,2021/22,19736.8421052631,"Emergency Admissions, per 100,000",No,-0.24015748031496043,-1.1856254033549114,-0.9481844898661301,North East Fife
S02001823,Falkland and Freuchie,Fife,55,"Accessible Rural, Dep -OP, HH Inc 40-70%",Emergency Admissions,Raw data,2021/22,23512.3367198838,"Emergency Admissions, per 100,000",No,0.0657487444931103,0.24656965628678626,0.6364661417083184,North East Fife
S02001824,Auchtermuchty and Gateside,Fife,59,"Accessible Rural, Dep - not OP or Child, HH Inc 0-60%",Emergency Admissions,Raw data,2021/22,22169.8113207547,"Emergency Admissions, per 100,000",No,0.13098522605909457,0.5519945186472346,0.9744031411273132,North East Fife
S02001825,Newburgh,Fife,55,"Accessible Rural, Dep -OP, HH Inc 40-70%",Emergency Admissions,Raw data,2021/22,21354.1666666666,"Emergency Admissions, per 100,000",No,0.1661706349206351,0.7167259450004849,1.1566700446845315,North East Fife
S02001826,Cupar West and Springfield,Fife,49,"Accessible Small Town, Dep - Student & Adult, HH Inc 60-100%",Emergency Admissions,Raw data,2021/22,23200,"Emergency Admissions, per 100,000",No,-0.32545736434108563,-1.5849833195492444,-1.390053612274588,North East Fife
S02001827,Cupar Central,Fife,50,"Accessible Small Town, Dep - Average, HH Inc 0 -50%",Emergency Admissions,Raw data,2021/22,24822.6950354609,"Emergency Admissions, per 100,000",No,-0.18321513002364065,-0.9190320941707579,-0.6532126192901486,North East Fife
S02001828,Cupar East,Fife,46,"Accessible Small Town, Dep - OP, HH Inc 50-100%",Emergency Admissions,Raw data,2021/22,21619.4331983805,"Emergency Admissions, per 100,000",No,-0.1563121089436854,-0.7930772401813605,-0.513850011117139,North East Fife
S02001829,Dairsie Ceres and Dunino,Fife,56,"Accessible Rural, Dep -OP, HH Inc 70-100%",Emergency Admissions,Raw data,2021/22,16010.498687664,"Emergency Admissions, per 100,000",No,-0.0038582677165373003,-0.07931720353642868,0.2758889879441747,North East Fife
S02001830,Elie Colinsburgh and Largoward,Fife,55,"Accessible Rural, Dep -OP, HH Inc 40-70%",Emergency Admissions,Raw data,2021/22,19020.979020979,"Emergency Admissions, per 100,000",No,-0.33146853146853794,-1.613126466580722,-1.4211925660209306,North East Fife
