InterZone,InterZone_Name,CPP,Typology_Group,Typology_Name,Indicator,Type,Year,value,IndicatorFullName,High.is.Positive.,CPPScore,TypeScore
S02002432,Westwood South,South Lanarkshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Early Mortality,Raw data,2020/21,347.3,"Early Mortality, per 100,000",No,0.834037687335587,0.9738972700445415
S02002454,Forth,Stirling,33,"Other Urban, Dep -Student, HH Inc 30-70%",Early Mortality,Raw data,2020/21,243.1,"Early Mortality, per 100,000",No,0.8410007396788065,1.912176353512562
S02002481,"Bellsquarry, Adambrae and Kirkton",West Lothian,33,"Other Urban, Dep -Student, HH Inc 30-70%",Early Mortality,Raw data,2020/21,218.6,"Early Mortality, per 100,000",No,1.7704610572591335,2.1327889978980368
S02002511,Broxburn Kirkhill,West Lothian,33,"Other Urban, Dep -Student, HH Inc 30-70%",Early Mortality,Raw data,2020/21,425.4,"Early Mortality, per 100,000",No,-0.031845875012164494,0.2706381873300276
S02001351,Arbroath Kirkton,Angus,33,"Other Urban, Dep -Student, HH Inc 30-70%",Emergency Admissions,Raw data,2020/21,16826.92308,"Emergency Admissions, per 100,000",No,-0.05011364375922632,1.5087313062610719
S02001498,Dean and New Farm Loch North,East Ayrshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Emergency Admissions,Raw data,2020/21,22428.57143,"Emergency Admissions, per 100,000",No,0.6321417194959532,0.15603485853326884
S02001805,Glenrothes Pitteuchar,Fife,33,"Other Urban, Dep -Student, HH Inc 30-70%",Emergency Admissions,Raw data,2020/21,23356.2316,"Emergency Admissions, per 100,000",No,-0.6298961781277148,-0.06797824229937605
S02001835,St Andrews Central,Fife,33,"Other Urban, Dep -Student, HH Inc 30-70%",Emergency Admissions,Raw data,2020/21,18130.84112,"Emergency Admissions, per 100,000",No,0.6040861899226414,1.1938587561417484
S02001837,St Andrews North and Strathkinness,Fife,33,"Other Urban, Dep -Student, HH Inc 30-70%",Emergency Admissions,Raw data,2020/21,16273.84961,"Emergency Admissions, per 100,000",No,1.0426170116344016,1.6422885150425712
S02001980,Fort William South,Highland,33,"Other Urban, Dep -Student, HH Inc 30-70%",Emergency Admissions,Raw data,2020/21,20201.00503,"Emergency Admissions, per 100,000",No,-0.24552973833758326,0.6939517301551389
S02002169,Kirkwood and Bargeddie,North Lanarkshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Emergency Admissions,Raw data,2020/21,26596.85864,"Emergency Admissions, per 100,000",No,-0.08254232941448864,-0.850530878867265
S02002170,Kirkshaws,North Lanarkshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Emergency Admissions,Raw data,2020/21,31143.82786,"Emergency Admissions, per 100,000",No,-1.0561369275359638,-1.948541451384132
S02002180,Chapelhall West,North Lanarkshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Emergency Admissions,Raw data,2020/21,24637.68116,"Emergency Admissions, per 100,000",No,0.3369556964131949,-0.3774250621366758
S02002184,Gartlea,North Lanarkshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Emergency Admissions,Raw data,2020/21,30619.46903,"Emergency Admissions, per 100,000",No,-0.943861497537496,-1.8219183072027039
S02002195,Chryston and Muirhead,North Lanarkshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Emergency Admissions,Raw data,2020/21,20848.48485,"Emergency Admissions, per 100,000",No,1.148296367559815,0.5375971006308778
S02002200,Greenfaulds,North Lanarkshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Emergency Admissions,Raw data,2020/21,23453.60825,"Emergency Admissions, per 100,000",No,0.5904887495702985,-0.09149293660299762
S02002204,Abronhill South,North Lanarkshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Emergency Admissions,Raw data,2020/21,30178.32647,"Emergency Admissions, per 100,000",No,-0.8494042904096505,-1.7153903824618462
S02002205,Abronhill North,North Lanarkshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Emergency Admissions,Raw data,2020/21,25261.7801,"Emergency Admissions, per 100,000",No,0.20332396783128506,-0.5281336333322753
S02002211,Kilsyth Bogside,North Lanarkshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Emergency Admissions,Raw data,2020/21,25660.96423,"Emergency Admissions, per 100,000",No,0.11785087711530659,-0.624529358465631
S02002212,Balmalloch,North Lanarkshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Emergency Admissions,Raw data,2020/21,21186.44068,"Emergency Admissions, per 100,000",No,1.075933447431744,0.45598689910334
S02002284,Erskine Central,Renfrewshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Emergency Admissions,Raw data,2020/21,21662.46851,"Emergency Admissions, per 100,000",No,0.16222178236010426,0.3410348145690487
S02002285,Erskine West,Renfrewshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Emergency Admissions,Raw data,2020/21,23867.92453,"Emergency Admissions, per 100,000",No,-0.2912793534545585,-0.19154280142391175
S02002297,Galashiels North,Scottish Borders,33,"Other Urban, Dep -Student, HH Inc 30-70%",Emergency Admissions,Raw data,2020/21,22848.66469,"Emergency Admissions, per 100,000",No,-1.0453206352096351,0.05458995785213373
S02002390,Hillhouse,South Lanarkshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Emergency Admissions,Raw data,2020/21,28638.49765,"Emergency Admissions, per 100,000",No,-1.1746181980757837,-1.343549659021416
S02002393,Low Blantyre and Bardykes,South Lanarkshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Emergency Admissions,Raw data,2020/21,20294.11765,"Emergency Admissions, per 100,000",No,0.7139126363304927,0.6714667217356746
S02002421,St Leonards South,South Lanarkshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Emergency Admissions,Raw data,2020/21,20066.51885,"Emergency Admissions, per 100,000",No,0.7654236355507903,0.7264277026882027
S02002431,Greenhills,South Lanarkshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Emergency Admissions,Raw data,2020/21,23731.58756,"Emergency Admissions, per 100,000",No,-0.06406822232872068,-0.1586198966841002
S02002432,Westwood South,South Lanarkshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Emergency Admissions,Raw data,2020/21,22928.1768,"Emergency Admissions, per 100,000",No,0.1177626618057241,0.03538922584825101
S02002454,Forth,Stirling,33,"Other Urban, Dep -Student, HH Inc 30-70%",Emergency Admissions,Raw data,2020/21,15970.51597,"Emergency Admissions, per 100,000",No,0.8357489731578412,1.7155380858237044
S02002481,"Bellsquarry, Adambrae and Kirkton",West Lothian,33,"Other Urban, Dep -Student, HH Inc 30-70%",Emergency Admissions,Raw data,2020/21,20055.32503,"Emergency Admissions, per 100,000",No,0.5873109896440851,0.7291308071325409
S02002511,Broxburn Kirkhill,West Lothian,33,"Other Urban, Dep -Student, HH Inc 30-70%",Emergency Admissions,Raw data,2020/21,26148.96989,"Emergency Admissions, per 100,000",No,-0.6274638132207562,-0.742373871635234
S02001351,Arbroath Kirkton,Angus,33,"Other Urban, Dep -Student, HH Inc 30-70%",Out of Work Benefits,Raw data,2020/21,12.88046924540266,Out of Work Benefits (%),No,0.25916370837548913,0.5319745140906419
S02001498,Dean and New Farm Loch North,East Ayrshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Out of Work Benefits,Raw data,2020/21,19.84935755427559,Out of Work Benefits (%),No,0.14284599724152947,-0.5351530639288843
S02001805,Glenrothes Pitteuchar,Fife,33,"Other Urban, Dep -Student, HH Inc 30-70%",Out of Work Benefits,Raw data,2020/21,14.556222889556222,Out of Work Benefits (%),No,0.2735802845592955,0.27537075630532065
S02001835,St Andrews Central,Fife,33,"Other Urban, Dep -Student, HH Inc 30-70%",Out of Work Benefits,Raw data,2020/21,3.0986168492904618,Out of Work Benefits (%),No,1.5496043605882597,2.02984390062066
S02001837,St Andrews North and Strathkinness,Fife,33,"Other Urban, Dep -Student, HH Inc 30-70%",Out of Work Benefits,Raw data,2020/21,1.4478541762805723,Out of Work Benefits (%),No,1.73344842951225,2.282620856579505
S02001980,Fort William South,Highland,33,"Other Urban, Dep -Student, HH Inc 30-70%",Out of Work Benefits,Raw data,2020/21,15.553408777256417,Out of Work Benefits (%),No,-0.256616986859348,0.12267429827457638
S02002169,Kirkwood and Bargeddie,North Lanarkshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Out of Work Benefits,Raw data,2020/21,20.926517571884983,Out of Work Benefits (%),No,-0.30148947666883447,-0.7000957505934786
S02002170,Kirkshaws,North Lanarkshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Out of Work Benefits,Raw data,2020/21,22.344961240310077,Out of Work Benefits (%),No,-0.5308385176978174,-0.9172983070638385
S02002180,Chapelhall West,North Lanarkshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Out of Work Benefits,Raw data,2020/21,19.606370192307693,Out of Work Benefits (%),No,-0.08803402386319145,-0.49794504687170027
S02002184,Gartlea,North Lanarkshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Out of Work Benefits,Raw data,2020/21,24.804177545691903,Out of Work Benefits (%),No,-0.9284707352312732,-1.2938716460922353
S02002195,Chryston and Muirhead,North Lanarkshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Out of Work Benefits,Raw data,2020/21,15.117624373312765,Out of Work Benefits (%),No,0.6377540859687563,0.18940482040491055
S02002200,Greenfaulds,North Lanarkshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Out of Work Benefits,Raw data,2020/21,15.737919024814977,Out of Work Benefits (%),No,0.5374582570653809,0.0944207282831823
S02002204,Abronhill South,North Lanarkshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Out of Work Benefits,Raw data,2020/21,22.42167101827676,Out of Work Benefits (%),No,-0.5432417695193995,-0.929044674051494
S02002205,Abronhill North,North Lanarkshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Out of Work Benefits,Raw data,2020/21,16.27775686864885,Out of Work Benefits (%),No,0.4501715395520085,0.011756775973851412
S02002211,Kilsyth Bogside,North Lanarkshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Out of Work Benefits,Raw data,2020/21,22.09931170108161,Out of Work Benefits (%),No,-0.4911192905579661,-0.8796826377891962
S02002212,Balmalloch,North Lanarkshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Out of Work Benefits,Raw data,2020/21,21.97653429602888,Out of Work Benefits (%),No,-0.4712673353935177,-0.8608820559628774
S02002284,Erskine Central,Renfrewshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Out of Work Benefits,Raw data,2020/21,14.043478260869566,Out of Work Benefits (%),No,0.31026710801444446,0.3538859956809112
S02002285,Erskine West,Renfrewshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Out of Work Benefits,Raw data,2020/21,12.628865979381445,Out of Work Benefits (%),No,0.4770022368941426,0.5705018619244666
S02002297,Galashiels North,Scottish Borders,33,"Other Urban, Dep -Student, HH Inc 30-70%",Out of Work Benefits,Raw data,2020/21,16.293581616481774,Out of Work Benefits (%),No,-0.32562163189793586,0.009333573867682491
S02002390,Hillhouse,South Lanarkshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Out of Work Benefits,Raw data,2020/21,31.9871065604854,Out of Work Benefits (%),No,-2.082760564364224,-2.393774715694227
S02002393,Low Blantyre and Bardykes,South Lanarkshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Out of Work Benefits,Raw data,2020/21,14.937965260545903,Out of Work Benefits (%),No,0.34775671986279494,0.21691554885666908
S02002421,St Leonards South,South Lanarkshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Out of Work Benefits,Raw data,2020/21,11.839741286381605,Out of Work Benefits (%),No,0.789438021409611,0.6913384552336386
S02002431,Greenhills,South Lanarkshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Out of Work Benefits,Raw data,2020/21,20.226404800872885,Out of Work Benefits (%),No,-0.40616064660304196,-0.5928893193009231
S02002432,Westwood South,South Lanarkshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Out of Work Benefits,Raw data,2020/21,15.27570789865872,Out of Work Benefits (%),No,0.2996082937859611,0.16519790503328222
S02002454,Forth,Stirling,33,"Other Urban, Dep -Student, HH Inc 30-70%",Out of Work Benefits,Raw data,2020/21,7.39889705882353,Out of Work Benefits (%),No,0.8089797756926685,1.3713532775234893
S02002481,"Bellsquarry, Adambrae and Kirkton",West Lothian,33,"Other Urban, Dep -Student, HH Inc 30-70%",Out of Work Benefits,Raw data,2020/21,9.205367913148372,Out of Work Benefits (%),No,1.0035474446924404,1.0947331363907777
S02002511,Broxburn Kirkhill,West Lothian,33,"Other Urban, Dep -Student, HH Inc 30-70%",Out of Work Benefits,Raw data,2020/21,19.036544850498338,Out of Work Benefits (%),No,-0.5355015767030221,-0.4106891876947134
S02001351,Arbroath Kirkton,Angus,33,"Other Urban, Dep -Student, HH Inc 30-70%",Participation Rate,Raw data,2020/21,94.46640316205531,Participation Rate (%),Yes,0.5962368715683701,0.8079053280098237
S02001498,Dean and New Farm Loch North,East Ayrshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Participation Rate,Raw data,2020/21,89.35185185185185,Participation Rate (%),Yes,-0.35082227442149405,-0.7639197226792854
S02001805,Glenrothes Pitteuchar,Fife,33,"Other Urban, Dep -Student, HH Inc 30-70%",Participation Rate,Raw data,2020/21,93.04029304029304,Participation Rate (%),Yes,0.40425884107869287,0.36962727027379344
S02001835,St Andrews Central,Fife,33,"Other Urban, Dep -Student, HH Inc 30-70%",Participation Rate,Raw data,2020/21,83.33333333333334,Participation Rate (%),Yes,-1.7509246868875348,-2.6135557125599598
S02001837,St Andrews North and Strathkinness,Fife,33,"Other Urban, Dep -Student, HH Inc 30-70%",Participation Rate,Raw data,2020/21,95.18072289156626,Participation Rate (%),Yes,0.8794868524738382,1.0274330200689163
S02001980,Fort William South,Highland,33,"Other Urban, Dep -Student, HH Inc 30-70%",Participation Rate,Raw data,2020/21,93.38842975206612,Participation Rate (%),Yes,0.2376216356182714,0.47661808362975366
S02002169,Kirkwood and Bargeddie,North Lanarkshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Participation Rate,Raw data,2020/21,90.6451612903226,Participation Rate (%),Yes,-0.15125464032803249,-0.3664545198910216
S02002170,Kirkshaws,North Lanarkshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Participation Rate,Raw data,2020/21,91.7981072555205,Participation Rate (%),Yes,0.15453675444331472,-0.012126399929917805
S02002180,Chapelhall West,North Lanarkshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Participation Rate,Raw data,2020/21,91.6030534351145,Participation Rate (%),Yes,0.10280338479906322,-0.07207114631170204
S02002184,Gartlea,North Lanarkshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Participation Rate,Raw data,2020/21,81.63265306122449,Participation Rate (%),Yes,-2.5416073064142566,-3.1362158038920236
S02002195,Chryston and Muirhead,North Lanarkshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Participation Rate,Raw data,2020/21,91.28205128205128,Participation Rate (%),Yes,0.017665226487404356,-0.17072285491873426
S02002200,Greenfaulds,North Lanarkshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Participation Rate,Raw data,2020/21,89.50617283950618,Participation Rate (%),Yes,-0.4533441375958662,-0.7164931588361882
S02002204,Abronhill South,North Lanarkshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Participation Rate,Raw data,2020/21,90.7608695652174,Participation Rate (%),Yes,-0.12056578253703101,-0.33089457454667953
S02002205,Abronhill North,North Lanarkshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Participation Rate,Raw data,2020/21,93.5483870967742,Participation Rate (%),Yes,0.6187567006098912,0.5257768360216398
S02002211,Kilsyth Bogside,North Lanarkshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Participation Rate,Raw data,2020/21,93.22033898305084,Participation Rate (%),Yes,0.5317497694304583,0.42495973365861966
S02002212,Balmalloch,North Lanarkshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Participation Rate,Raw data,2020/21,93.25153374233128,Participation Rate (%),Yes,0.5400234346653112,0.43454663603056193
S02002284,Erskine Central,Renfrewshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Participation Rate,Raw data,2020/21,93.88646288209608,Participation Rate (%),Yes,0.1790448212669213,0.6296756838717319
S02002285,Erskine West,Renfrewshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Participation Rate,Raw data,2020/21,95.95141700404858,Participation Rate (%),Yes,0.6798953422620233,1.2642859205377406
S02002297,Galashiels North,Scottish Borders,33,"Other Urban, Dep -Student, HH Inc 30-70%",Participation Rate,Raw data,2020/21,95.2054794520548,Participation Rate (%),Yes,0.4621136379284263,1.0350413085745294
S02002390,Hillhouse,South Lanarkshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Participation Rate,Raw data,2020/21,91.4798206278027,Participation Rate (%),Yes,-0.2830318747082234,-0.1099435620626232
S02002393,Low Blantyre and Bardykes,South Lanarkshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Participation Rate,Raw data,2020/21,91.17647058823528,Participation Rate (%),Yes,-0.3713073994899452,-0.20317035018152743
S02002421,St Leonards South,South Lanarkshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Participation Rate,Raw data,2020/21,91.28440366972475,Participation Rate (%),Yes,-0.33989863678340726,-0.16999990941485135
S02002431,Greenhills,South Lanarkshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Participation Rate,Raw data,2020/21,92.21556886227546,Participation Rate (%),Yes,-0.06892752978073943,0.11616962672041609
S02002432,Westwood South,South Lanarkshire,33,"Other Urban, Dep -Student, HH Inc 30-70%",Participation Rate,Raw data,2020/21,93.0635838150289,Participation Rate (%),Yes,0.17784667563491532,0.3767850874427721
S02002454,Forth,Stirling,33,"Other Urban, Dep -Student, HH Inc 30-70%",Participation Rate,Raw data,2020/21,95.40229885057472,Participation Rate (%),Yes,0.605053388193293,1.0955286597206588
S02002481,"Bellsquarry, Adambrae and Kirkton",West Lothian,33,"Other Urban, Dep -Student, HH Inc 30-70%",Participation Rate,Raw data,2020/21,93.93939393939394,Participation Rate (%),Yes,0.8198164246533794,0.6459426752017922
S02002511,Broxburn Kirkhill,West Lothian,33,"Other Urban, Dep -Student, HH Inc 30-70%",Participation Rate,Raw data,2020/21,90,Participation Rate (%),Yes,-0.4007588331640849,-0.564728154538288
S02001702,High Bonnybridge and Greenhill,Falkirk,34,"Other Urban, Dep -Student, HH Inc 70-100%",Attainment,Raw,2020/21,5.61654,Average Highest Attainment,Yes,0.004351137645736349,-0.7389233903454506
S02001708,Carron,Falkirk,34,"Other Urban, Dep -Student, HH Inc 70-100%",Attainment,Raw,2020/21,5.80519,Average Highest Attainment,Yes,0.6814008019912801,-0.061156565610685186
S02001712,Falkirk - Merchiston and New Carron Village,Falkirk,34,"Other Urban, Dep -Student, HH Inc 70-100%",Attainment,Raw,2020/21,5.84416,Average Highest Attainment,Yes,0.8212609950447961,0.07885177342940905
S02001762,Rosyth South,Fife,34,"Other Urban, Dep -Student, HH Inc 70-100%",Attainment,Raw,2020/21,5.30137,Average Highest Attainment,Yes,-0.39438898858542204,-1.8712412814223418
S02002104,Irvine Perceton and Lawthorn,North Ayrshire,34,"Other Urban, Dep -Student, HH Inc 70-100%",Attainment,Raw,2020/21,5.87261,Average Highest Attainment,Yes,1.0243829371052136,0.1810646870986605
S02002182,Craigneuk Airdrie,North Lanarkshire,34,"Other Urban, Dep -Student, HH Inc 70-100%",Attainment,Raw,2020/21,5.4878,Average Highest Attainment,Yes,0.3457497702885029,-1.2014502974027177
S02002197,Moodiesburn East,North Lanarkshire,34,"Other Urban, Dep -Student, HH Inc 70-100%",Attainment,Raw,2020/21,5.85088,Average Highest Attainment,Yes,1.4837564198375375,0.1029948588374025
S02002198,Westfield,North Lanarkshire,34,"Other Urban, Dep -Student, HH Inc 70-100%",Attainment,Raw,2020/21,5.7489,Average Highest Attainment,Yes,1.1641190999052615,-0.2633908331130428
S02002207,Carrickstone,North Lanarkshire,34,"Other Urban, Dep -Student, HH Inc 70-100%",Attainment,Raw,2020/21,5.90291,Average Highest Attainment,Yes,1.646834766141483,0.2899241346971958
S02002208,Balloch West,North Lanarkshire,34,"Other Urban, Dep -Student, HH Inc 70-100%",Attainment,Raw,2020/21,6.10317,Average Highest Attainment,Yes,2.274512444996528,1.0094024507395187
S02002283,Erskine East and Inchinnan,Renfrewshire,34,"Other Urban, Dep -Student, HH Inc 70-100%",Attainment,Raw,2020/21,5.94444,Average Highest Attainment,Yes,0.7318656228659899,0.4391298396070008
S02002361,Carluke East,South Lanarkshire,34,"Other Urban, Dep -Student, HH Inc 70-100%",Attainment,Raw,2020/21,5.34058,Average Highest Attainment,Yes,-0.7847245630671097,-1.730370689331963
S02002381,Eddlewood,South Lanarkshire,34,"Other Urban, Dep -Student, HH Inc 70-100%",Attainment,Raw,2020/21,5.61538,Average Highest Attainment,Yes,9.700191392836064e-4,-0.7430909467551621
S02002424,Stewartfield East,South Lanarkshire,34,"Other Urban, Dep -Student, HH Inc 70-100%",Attainment,Raw,2020/21,6.27381,Average Highest Attainment,Yes,1.8835205422912331,1.6224643694924483
S02002425,Stewartfield West,South Lanarkshire,34,"Other Urban, Dep -Student, HH Inc 70-100%",Attainment,Raw,2020/21,6.07634,Average Highest Attainment,Yes,1.3189240752304743,0.9130097451596936
S02002453,Bridge of Allan and University,Stirling,34,"Other Urban, Dep -Student, HH Inc 70-100%",Attainment,Raw,2020/21,6.02521,Average Highest Attainment,Yes,0.7182533732113336,0.7293139182384726
S02002482,Bankton and Murieston,West Lothian,34,"Other Urban, Dep -Student, HH Inc 70-100%",Attainment,Raw,2020/21,6.16832,Average Highest Attainment,Yes,1.7777222488136513,1.2434682266815775
S02001702,High Bonnybridge and Greenhill,Falkirk,34,"Other Urban, Dep -Student, HH Inc 70-100%",Child Poverty,Raw data,2020/21,16.00547195622435,Child Poverty (%),No,0.14894584327683363,-0.9394783281173097
S02001708,Carron,Falkirk,34,"Other Urban, Dep -Student, HH Inc 70-100%",Child Poverty,Raw data,2020/21,14.860681114551085,Child Poverty (%),No,0.3192053257751541,-0.7033854123528853
S02001712,Falkirk - Merchiston and New Carron Village,Falkirk,34,"Other Urban, Dep -Student, HH Inc 70-100%",Child Poverty,Raw data,2020/21,11.827956989247312,Child Poverty (%),No,0.7702484520283975,-0.07793956199515228
S02001762,Rosyth South,Fife,34,"Other Urban, Dep -Student, HH Inc 70-100%",Child Poverty,Raw data,2020/21,21.1484593837535,Child Poverty (%),No,-0.5931656015039513,-2.0001287572650326
S02002104,Irvine Perceton and Lawthorn,North Ayrshire,34,"Other Urban, Dep -Student, HH Inc 70-100%",Child Poverty,Raw data,2020/21,16.527942925089175,Child Poverty (%),No,0.5098429555115023,-1.0472287485008835
S02002182,Craigneuk Airdrie,North Lanarkshire,34,"Other Urban, Dep -Student, HH Inc 70-100%",Child Poverty,Raw data,2020/21,15.425531914893616,Child Poverty (%),No,0.5973433168356226,-0.8198759253533364
S02002197,Moodiesburn East,North Lanarkshire,34,"Other Urban, Dep -Student, HH Inc 70-100%",Child Poverty,Raw data,2020/21,11.394302848575713,Child Poverty (%),No,1.297585219871691,0.011493954397088984
S02002198,Westfield,North Lanarkshire,34,"Other Urban, Dep -Student, HH Inc 70-100%",Child Poverty,Raw data,2020/21,12.82051282051282,Child Poverty (%),No,1.0498463867642844,-0.2826366924508281
S02002207,Carrickstone,North Lanarkshire,34,"Other Urban, Dep -Student, HH Inc 70-100%",Child Poverty,Raw data,2020/21,8.803611738148984,Child Poverty (%),No,1.7475994570931035,0.54577829336997985
S02002208,Balloch West,North Lanarkshire,34,"Other Urban, Dep -Student, HH Inc 70-100%",Child Poverty,Raw data,2020/21,5.426356589147287,Child Poverty (%),No,2.334243265636434,1.242277589470914
S02002283,Erskine East and Inchinnan,Renfrewshire,34,"Other Urban, Dep -Student, HH Inc 70-100%",Child Poverty,Raw data,2020/21,7.513812154696133,Child Poverty (%),No,0.9621973205068218,0.8117767040176728
S02002361,Carluke East,South Lanarkshire,34,"Other Urban, Dep -Student, HH Inc 70-100%",Child Poverty,Raw data,2020/21,12.717536813922356,Child Poverty (%),No,0.39116983416201684,-0.26139970769806414
S02002381,Eddlewood,South Lanarkshire,34,"Other Urban, Dep -Student, HH Inc 70-100%",Child Poverty,Raw data,2020/21,15.806988352745424,Child Poverty (%),No,-0.120846741512007,-0.8985445863621113
S02002424,Stewartfield East,South Lanarkshire,34,"Other Urban, Dep -Student, HH Inc 70-100%",Child Poverty,Raw data,2020/21,4.105571847507331,Child Poverty (%),No,1.818435727967969,1.5146661423834795
S02002425,Stewartfield West,South Lanarkshire,34,"Other Urban, Dep -Student, HH Inc 70-100%",Child Poverty,Raw data,2020/21,8.780487804878048,Child Poverty (%),No,1.043659224767448,0.5505471966762796
S02002453,Bridge of Allan and University,Stirling,34,"Other Urban, Dep -Student, HH Inc 70-100%",Child Poverty,Raw data,2020/21,5.220883534136546,Child Poverty (%),No,1.1887686479258313,1.2846527823031737
S02002482,Bankton and Murieston,West Lothian,34,"Other Urban, Dep -Student, HH Inc 70-100%",Child Poverty,Raw data,2020/21,6.264501160092808,Child Poverty (%),No,1.5121881705533362,1.0694250574770152
S02001702,High Bonnybridge and Greenhill,Falkirk,34,"Other Urban, Dep -Student, HH Inc 70-100%",Crime Rate,Raw data,2020/21,216.01504205611835,"Crime Rate, per 10,000",No,0.649486871458269,-0.10197396061437038
S02001708,Carron,Falkirk,34,"Other Urban, Dep -Student, HH Inc 70-100%",Crime Rate,Raw data,2020/21,174.13627914127855,"Crime Rate, per 10,000",No,0.7771958786071982,0.18328619525366152
S02001712,Falkirk - Merchiston and New Carron Village,Falkirk,34,"Other Urban, Dep -Student, HH Inc 70-100%",Crime Rate,Raw data,2020/21,727.1973877725437,"Crime Rate, per 10,000",No,-0.9093602696632851,-3.583928666692428
S02001762,Rosyth South,Fife,34,"Other Urban, Dep -Student, HH Inc 70-100%",Crime Rate,Raw data,2020/21,276.1547186054775,"Crime Rate, per 10,000",No,0.32825654656020153,-0.5116196213806333
S02002104,Irvine Perceton and Lawthorn,North Ayrshire,34,"Other Urban, Dep -Student, HH Inc 70-100%",Crime Rate,Raw data,2020/21,174.58605717097944,"Crime Rate, per 10,000",No,1.0538156398554086,0.18022250038952722
S02002182,Craigneuk Airdrie,North Lanarkshire,34,"Other Urban, Dep -Student, HH Inc 70-100%",Crime Rate,Raw data,2020/21,193.3088564253433,"Crime Rate, per 10,000",No,1.072421314811823,0.052690828920474365
S02002197,Moodiesburn East,North Lanarkshire,34,"Other Urban, Dep -Student, HH Inc 70-100%",Crime Rate,Raw data,2020/21,116.93647833516248,"Crime Rate, per 10,000",No,1.3103636491876278,0.5729066844441663
S02002198,Westfield,North Lanarkshire,34,"Other Urban, Dep -Student, HH Inc 70-100%",Crime Rate,Raw data,2020/21,163.2806022512509,"Crime Rate, per 10,000",No,1.165975988295693,0.25723040626102534
S02002207,Carrickstone,North Lanarkshire,34,"Other Urban, Dep -Student, HH Inc 70-100%",Crime Rate,Raw data,2020/21,153.69963417464928,"Crime Rate, per 10,000",No,1.195826020031444,0.3224918480198399
S02002208,Balloch West,North Lanarkshire,34,"Other Urban, Dep -Student, HH Inc 70-100%",Crime Rate,Raw data,2020/21,147.01225869755902,"Crime Rate, per 10,000",No,1.2166609052564066,0.36804337911024004
S02002283,Erskine East and Inchinnan,Renfrewshire,34,"Other Urban, Dep -Student, HH Inc 70-100%",Crime Rate,Raw data,2020/21,164.71842554485525,"Crime Rate, per 10,000",No,0.700170620289767,0.2474365711929192
